Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Venue Category,Postal Code,Borough,Cluster_Labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,Theme
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,4c8ff7f5de3d236a27d86718,KFC,43.7776,-79.3442,Fast Food Restaurant,M2J,North York,1,Coffee Shop,Clothing Store,Sandwich Place,Restaurant,Bakery,Mid-work Boost
"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,4ae1aee0f964a520be8621e3,Spring Rolls,43.77735069518037,-79.3439772734728,Asian Restaurant,M2J,North York,1,Coffee Shop,Clothing Store,Sandwich Place,Restaurant,Bakery,Mid-work Boost
"Northwood Park, York University",43.7679803,-79.48726190000002,4d617a7829ef236a606fb159,Bamiyan Kabob,43.773768556446406,-79.49274051998997,Middle Eastern Restaurant,M3J,North York,2,Furniture / Home Store,Pizza Place,Coffee Shop,Restaurant,Sushi Restaurant,Gourmet Mall
"Northwood Park, York University",43.7679803,-79.48726190000002,4b9fe242f964a520614737e3,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant,M3J,North York,2,Furniture / Home Store,Pizza Place,Coffee Shop,Restaurant,Sushi Restaurant,Gourmet Mall
"Northwood Park, York University",43.7679803,-79.48726190000002,4d02ddfbc2e53704abf9ad67,Elite Restaurant,43.767934815930396,-79.47537888670135,Restaurant,M3J,North York,2,Furniture / Home Store,Pizza Place,Coffee Shop,Restaurant,Sushi Restaurant,Gourmet Mall
"Northwood Park, York University",43.7679803,-79.48726190000002,4b2eb236f964a5202de524e3,Oishi Sushi,43.763523434819746,-79.49013570659244,Japanese Restaurant,M3J,North York,2,Furniture / Home Store,Pizza Place,Coffee Shop,Restaurant,Sushi Restaurant,Gourmet Mall
"Northwood Park, York University",43.7679803,-79.48726190000002,4ae110eef964a520018521e3,McDonald's,43.762413143616065,-79.49024297305107,Fast Food Restaurant,M3J,North York,2,Furniture / Home Store,Pizza Place,Coffee Shop,Restaurant,Sushi Restaurant,Gourmet Mall
"Northwood Park, York University",43.7679803,-79.48726190000002,55bc0982498ec5756e56b641,Aji Sushi,43.76351879231453,-79.49014247583848,Sushi Restaurant,M3J,North York,2,Furniture / Home Store,Pizza Place,Coffee Shop,Restaurant,Sushi Restaurant,Gourmet Mall
"Northwood Park, York University",43.7679803,-79.48726190000002,530f862811d2c7e1d915330c,Tin Tin Congee - 天天粥麵,43.77390669185088,-79.49259185905531,Chinese Restaurant,M3J,North York,2,Furniture / Home Store,Pizza Place,Coffee Shop,Restaurant,Sushi Restaurant,Gourmet Mall
"Northwood Park, York University",43.7679803,-79.48726190000002,4cb662dc52edb1f7c1a06efe,Mr.Sub,43.76062,-79.48966899999999,Restaurant,M3J,North York,2,Furniture / Home Store,Pizza Place,Coffee Shop,Restaurant,Sushi Restaurant,Gourmet Mall
"Northwood Park, York University",43.7679803,-79.48726190000002,558c558b498e6dc64e461f2c,Pita Ikram,43.76750891476407,-79.47497860118844,Doner Restaurant,M3J,North York,2,Furniture / Home Store,Pizza Place,Coffee Shop,Restaurant,Sushi Restaurant,Gourmet Mall
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4c8e992db3bcb60c0dd65a27,Mr. Pide,43.679635329815625,-79.34153035500347,Turkish Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,5155ca12e4b0e05526806bdf,The Wren,43.682467409784095,-79.32807925839526,American Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4adcb1a9f964a520d52e21e3,Danforth Dragon Restaurant,43.6798113424494,-79.339838432929,Asian Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4ad9221cf964a520671821e3,Rendez-Vous Restaurant Bar & Cafe,43.68257026831632,-79.32754382523993,Ethiopian Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4ec8524d6c251306cc822d86,Ha gow Dim Sum House,43.68044093157399,-79.33759006459043,Dim Sum Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,502826ffe4b039d48c722f78,Athens Restaurant & Bar,43.67915877415573,-79.34365960911909,Greek Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,514237e9e4b0041cb82cdd54,Al Mandi Restaurant مطعم المندي,43.68222504886469,-79.32933205287011,Middle Eastern Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,58f3a1972b98444cc96f4c53,Sala Modern Thai Kitchen & Bar,43.68188522065964,-79.33072046699459,Thai Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,5aeeffcfcf72a0002c937ed8,City Betty,43.6824,-79.32873000000001,American Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,524b52fd11d27b378fdc5dc6,Nakayoshi: Ramen Fine Japanese Cuisine,43.679736286391154,-79.34137624567992,Ramen Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4cb63a749c7ba35dd2469006,Lalibela,43.6817099,-79.33199890000003,Ethiopian Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4b13355af964a520879523e3,Folia Grill,43.68873757087901,-79.34857966423287,Greek Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4fd9e460e4b0cbee31aa225b,Zorba Mezedes,43.6790252154804,-79.3441624965493,Greek Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,53d2e5e4498e4febaf28f2b8,Tzatziki,43.68357500543047,-79.34656915325962,Greek Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4d1267492e583704c5bee3d1,Akropolis Pastries,43.67935311694436,-79.34353644717321,Greek Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4b5a645bf964a52017c228e3,Wazema Ethiopian Restaurant,43.68223421,-79.328562,Ethiopian Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,5306c4c511d234448cf8010b,A&W,43.679103000000005,-79.34477700000001,Fast Food Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,5d300094521fa500086f821c,A&W,43.68164,-79.332268,Fast Food Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4d72d530ec075481ab7c8fbf,Number One Chinese Restaurant,43.684585940431994,-79.34690952301025,Chinese Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4b0c6669f964a5207e3c23e3,Makkah Restaurant,43.68064246148289,-79.33661277260781,Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4bc39eb62a89ef3b944cf588,KFC,43.6843,-79.347,Fast Food Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4b085bf8f964a520050a23e3,El Sol Mexican Gallery Restaurant,43.68280647380088,-79.3264150533403,Mexican Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4d0fb7b7a3d9721e0fb1d0fd,Red Chili Thai Restaurant,43.681934293836726,-79.33062205588938,Thai Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,51ae668a498ea76137c31755,pho noodle bar,43.68806083934867,-79.34823607194356,Vietnamese Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4c5f3a2890b2c9b6c3353a22,Paul's Spaghetti,43.692984,-79.333487,Italian Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4c66b2ccc2ead13aa85bb480,East York Restaurant,43.688907,-79.348694,Greek Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,4c9fe5ca03133704df8d76d5,Raj Kapuri Paan & Snacks,43.693381,-79.342434,Indian Restaurant,M4J,East York,1,Café,Coffee Shop,Greek Restaurant,Pharmacy,Pizza Place,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,56201ed4498e7f700c462170,Miku,43.64137436,-79.37753063,Japanese Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,4ae33054f964a520759121e3,Pearl Harbourfront,43.638156540135405,-79.38068763743328,Chinese Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,4ad4c05df964a52059f620e3,Canoe,43.64745206618348,-79.38132001815677,Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,5a4fdf56772fbc5e9fa73c7f,Chotto Matte,43.646473,-79.378782,Japanese Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,4d5effa95b276dcbc3b201c6,TOCA,43.645431177261244,-79.3870585889549,Italian Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,501d4d55e4b0825080212f3c,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,5a47cafd61e53b224ffb4cac,Loch & Quay,43.638267,-79.390187,Seafood Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,4b75f350f964a5207c312ee3,Alexandro's World Famous Gyros,43.6416627086796,-79.37521377369691,Greek Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,4b56a44ff964a5206e1728e3,The Keg Steakhouse + Bar - Esplanade,43.64671207408792,-79.3747676163912,Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,59a0c566fc9e941199511d9f,Kellys Landing,43.64508162412025,-79.38304962483916,Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,5321f4d9e4b07946702e6e08,Byblos Toronto,43.64761505417177,-79.3883810317138,Mediterranean Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,529612de11d2ab526191ccc9,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,5481b06c498ee191fa045a00,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,4ae73054f964a5203ca921e3,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,5b5bca904aa3f8002c97f85d,Fresh On Front,43.64781466405137,-79.37445276186271,Vegetarian / Vegan Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,4c0a7b036071a5937795df32,Mi-Ne,43.640736392136354,-79.39111356908798,Japanese Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,50468014e4b01c18bb731df8,Bosk at Shangri-La,43.64902273676152,-79.38582635521233,Asian Restaurant,M5J,Downtown Toronto,1,Coffee Shop,Hotel,Café,Japanese Restaurant,Theater,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,54e000c9498e4adcc4e449be,La Cubana,43.6462300387816,-79.4196356996568,Cuban Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,4af369d0f964a52060ed21e3,Foxley Bistro,43.64864274628385,-79.42049525794246,Asian Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,50bafbe4e4b0e225612debb6,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,4ada6d8df964a520832221e3,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,53e7ff72498ec1fa4deab5d0,Mamakas Taverna,43.645908,-79.41965400000001,Greek Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,4ae86cb3f964a5203eaf21e3,Pho Rua Vang (Golden Turtle),43.646893196546046,-79.41977781583955,Vietnamese Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,54c46166498edeaa806cabc8,Hanmoto,43.64950530197358,-79.42276783144736,Asian Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,585611615d6ec60f2379600d,La Banane,43.64904020618135,-79.42059946263156,French Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,51049684e4b06b57cac4e3e8,Bazara,43.64853491212856,-79.42052095294851,Japanese Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,4ad87544f964a520841121e3,Pho Tien Thanh,43.645484089734296,-79.41927617283633,Vietnamese Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,56aabee1498ebfd21c627b88,Ufficio,43.64943939088826,-79.4230140106971,Italian Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,54835826498ee8517125b280,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,57a7b76d498e40fabea0bc23,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,5959921df4b5252a67914f0c,Le Swan,43.645102,-79.41483000000001,American Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,56418c69498ec00425302f6a,Imanishi Japanese Kitchen,43.6495456222542,-79.42655051598773,Japanese Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,4af62ecaf964a520ff0122e3,Oyster Boy,43.64512413993281,-79.41425949836676,Seafood Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,5af9ee1eff03060039db2be2,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,5c7f10923fcee8002c306904,La Chingada,43.649646999999995,-79.424065,Mexican Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,4ad4c05cf964a520b8f520e3,The Drake Hotel,43.64314651334194,-79.42459699348547,Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
"Little Portugal, Trinity",43.647926700000006,-79.4197497,4b9722fef964a52094f934e3,Noce,43.64555,-79.411294,Italian Restaurant,M6J,West Toronto,1,Café,Bar,Bakery,Restaurant,Coffee Shop,Mid-work Boost
